date,state,total_admissions_all_covid_confirmed,mmwr_date,level,percent_pos,count_pos,posted,percent_visits_covid,avg_detect_prop_weighted_2_raw wastewater,avg_detect_prop_weighted_3_raw wastewater,avg_detect_prop_weighted_454_raw wastewater,avg_detect_prop_weighted_455_raw wastewater,avg_detect_prop_weighted_456_raw wastewater,avg_detect_prop_weighted_457_raw wastewater,avg_detect_prop_weighted_458_raw wastewater,avg_detect_prop_weighted_459_raw wastewater,avg_detect_prop_weighted_497_raw wastewater,avg_detect_prop_weighted_721_raw wastewater,avg_detect_prop_weighted_728_raw wastewater,avg_detect_prop_weighted_85_raw wastewater,avg_detect_prop_weighted_post grit removal,avg_detect_prop_weighted_primary effluent,avg_detect_prop_weighted_primary sludge,avg_detect_prop_weighted_raw wastewater,avg_detect_prop_weighted_secondary effluent,avg_detect_prop_unweighted_2_raw wastewater,avg_detect_prop_unweighted_3_raw wastewater,avg_detect_prop_unweighted_454_raw wastewater,avg_detect_prop_unweighted_455_raw wastewater,avg_detect_prop_unweighted_456_raw wastewater,avg_detect_prop_unweighted_457_raw wastewater,avg_detect_prop_unweighted_458_raw wastewater,avg_detect_prop_unweighted_459_raw wastewater,avg_detect_prop_unweighted_497_raw wastewater,avg_detect_prop_unweighted_721_raw wastewater,avg_detect_prop_unweighted_728_raw wastewater,avg_detect_prop_unweighted_85_raw wastewater,avg_detect_prop_unweighted_post grit removal,avg_detect_prop_unweighted_primary effluent,avg_detect_prop_unweighted_primary sludge,avg_detect_prop_unweighted_raw wastewater,avg_detect_prop_unweighted_secondary effluent
2023-07-22,CO,91,2023-29,Region 8,7.07,10795.890000000001,2026-05-06T19:11:09Z,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9121672167719812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
2023-07-29,CO,82,2023-30,Region 8,8.06,12992.720000000001,2026-05-06T19:11:09Z,0.63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9121672167719812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
2023-08-05,CO,112,2023-31,Region 8,9.38,15008.000000000002,2026-05-06T19:11:09Z,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9121672167719812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
2023-08-12,CO,133,2023-32,Region 8,12.72,22298.16,2026-05-06T19:11:09Z,0.95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9121672167719812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
2023-08-19,CO,144,2023-33,Region 8,13.11,27399.899999999998,2026-05-06T19:11:09Z,1.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9121672167719812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
2023-08-26,CO,187,2023-34,Region 8,14.91,33010.74,2026-05-06T19:11:09Z,1.42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9121672167719812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
2023-09-02,CO,237,2023-35,Region 8,12.78,35694.54,2026-05-06T19:11:09Z,1.59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9121672167719812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
2023-09-09,CO,252,2023-36,Region 8,13.18,42202.36,2026-05-06T19:11:09Z,1.77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9121672167719812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
2023-09-16,CO,296,2023-37,Region 8,14.09,45186.63,2026-05-06T19:11:09Z,1.65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9121672167719812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
2023-09-23,CO,284,2023-38,Region 8,11.96,42792.880000000005,2026-05-06T19:11:09Z,1.86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9121672167719812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
2023-09-30,CO,318,2023-39,Region 8,13.59,46803.96,2026-05-06T19:11:09Z,1.99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9121672167719812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
2023-10-07,CO,316,2023-40,Region 8,14.66,47996.840000000004,2026-05-06T19:11:09Z,2.05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9121672167719812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
2023-10-14,CO,412,2023-41,Region 8,14.53,50288.329999999994,2026-05-06T19:11:09Z,2.32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9121672167719812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
2023-10-21,CO,415,2023-42,Region 8,14.43,44805.15,2026-05-06T19:11:09Z,2.46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9121672167719812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
2023-10-28,CO,461,2023-43,Region 8,13.03,37787,2026-05-06T19:11:09Z,2.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9121672167719812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
2023-11-04,CO,437,2023-44,Region 8,12.65,36292.85,2026-05-06T19:11:09Z,2.44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9121672167719812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
2023-11-11,CO,452,2023-45,Region 8,14.2,46789,2026-05-06T19:11:09Z,2.55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9121672167719812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
2023-11-18,CO,504,2023-46,Region 8,14,60718,2026-05-06T19:11:09Z,2.59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9121672167719812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
2023-11-25,CO,484,2023-47,Region 8,12.63,54498.450000000004,2026-05-06T19:11:09Z,2.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9121672167719812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
2023-12-02,CO,501,2023-48,Region 8,12.63,62518.50000000001,2026-05-06T19:11:09Z,2.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9121672167719812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
2023-12-09,CO,458,2023-49,Region 8,11.07,49704.3,2026-05-06T19:11:09Z,2.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9121672167719812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
2023-12-16,CO,402,2023-50,Region 8,10.76,56274.799999999996,2026-05-06T19:11:09Z,2.02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9121672167719812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
2023-12-23,CO,426,2023-51,Region 8,9.78,53701.979999999996,2026-05-06T19:11:09Z,1.98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9121672167719812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
2023-12-30,CO,454,2023-52,Region 8,11.09,57789.99,2026-05-06T19:11:09Z,2.38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9121672167719812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
2024-01-06,CO,466,2024-01,Region 8,9.77,51399.97,2026-05-06T19:11:09Z,2.16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9121672167719812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
2024-01-13,CO,431,2024-02,Region 8,9.44,45208.159999999996,2026-05-06T19:11:09Z,1.76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9121672167719812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
2024-01-20,CO,326,2024-03,Region 8,9.17,38816.61,2026-05-06T19:11:09Z,1.61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9121672167719812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
2024-01-27,CO,271,2024-04,Region 8,8.24,35720.4,2026-05-06T19:11:09Z,1.32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9121672167719812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
2024-02-03,CO,256,2024-05,Region 8,9.33,39913.74,2026-05-06T19:11:09Z,1.42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9121672167719812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
2024-02-10,CO,225,2024-06,Region 8,7.18,30787.84,2026-05-06T19:11:09Z,1.15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9121672167719812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
2024-02-17,CO,220,2024-07,Region 8,6.89,26485.16,2026-05-06T19:11:09Z,1.02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9121672167719812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
2024-02-24,CO,181,2024-08,Region 8,6.79,25102.63,2026-05-06T19:11:09Z,0.99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9121672167719812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
2024-03-02,CO,134,2024-09,Region 8,5.03,18495.31,2026-05-06T19:11:09Z,0.86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9121672167719812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
2024-03-09,CO,128,2024-10,Region 8,4.71,16216.53,2026-05-06T19:11:09Z,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9121672167719812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
2024-03-16,CO,110,2024-11,Region 8,5,16410,2026-05-06T19:11:09Z,0.65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9121672167719812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
2024-03-23,CO,111,2024-12,Region 8,3.65,10902.55,2026-05-06T19:11:09Z,0.52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9121672167719812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
2024-03-30,CO,118,2024-13,Region 8,3.47,9608.43,2026-05-06T19:11:09Z,0.47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9121672167719812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
2024-04-06,CO,85,2024-14,Region 8,4.33,11703.99,2026-05-06T19:11:09Z,0.43,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9121672167719812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
2024-04-13,CO,81,2024-15,Region 8,3,8187,2026-05-06T19:11:09Z,0.34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9121672167719812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
2024-04-20,CO,56,2024-16,Region 8,3.11,7597.73,2026-05-06T19:11:09Z,0.38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9121672167719812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
2024-04-27,CO,78,2024-17,Region 8,2.72,5989.4400000000005,2026-05-06T19:11:09Z,0.37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9121672167719812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
2022-10-01,CT,480,2022-39,Region 1,8.51,207107.87,2026-05-06T19:11:09Z,3.37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2022-10-08,CT,490,2022-40,Region 1,8.36,200104.96,2026-05-06T19:11:09Z,3.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2022-10-15,CT,505,2022-41,Region 1,8.59,196333.04,2026-05-06T19:11:09Z,3.09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2022-10-22,CT,511,2022-42,Region 1,7.76,174801.76,2026-05-06T19:11:09Z,2.76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2022-10-29,CT,462,2022-43,Region 1,6.93,161787.78,2026-05-06T19:11:09Z,2.69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2022-11-05,CT,436,2022-44,Region 1,6.2,144013.6,2026-05-06T19:11:09Z,2.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2022-11-12,CT,412,2022-45,Region 1,5.7,122629.8,2026-05-06T19:11:09Z,2.31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2022-11-19,CT,411,2022-46,Region 1,5.11,110815.46,2026-05-06T19:11:09Z,2.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2022-11-26,CT,409,2022-47,Region 1,6.36,121088.04000000001,2026-05-06T19:11:09Z,2.52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2022-12-03,CT,528,2022-48,Region 1,7.48,181247.88,2026-05-06T19:11:09Z,3.21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2022-12-10,CT,508,2022-49,Region 1,7.63,175276.36,2026-05-06T19:11:09Z,3.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2022-12-17,CT,609,2022-50,Region 1,8.23,195890.46000000002,2026-05-06T19:11:09Z,3.82,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2022-12-24,CT,633,2022-51,Region 1,9.84,220780.08,2026-05-06T19:11:09Z,4.63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2022-12-31,CT,808,2022-52,Region 1,11.66,219744.36000000002,2026-05-06T19:11:09Z,5.46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-01-07,CT,795,2023-01,Region 1,11,214742,2026-05-06T19:11:09Z,4.73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-01-14,CT,787,2023-02,Region 1,10.56,196320.96000000002,2026-05-06T19:11:09Z,3.77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-01-21,CT,648,2023-03,Region 1,9.39,165151.32,2026-05-06T19:11:09Z,3.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-01-28,CT,531,2023-04,Region 1,8.37,150936.21,2026-05-06T19:11:09Z,2.78,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-02-04,CT,499,2023-05,Region 1,7.49,126064.19,2026-05-06T19:11:09Z,2.39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-02-11,CT,388,2023-06,Region 1,7.34,126057.16,2026-05-06T19:11:09Z,2.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-02-18,CT,392,2023-07,Region 1,6.75,111381.75,2026-05-06T19:11:09Z,1.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-02-25,CT,376,2023-08,Region 1,6.87,104245.38,2026-05-06T19:11:09Z,1.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-03-04,CT,326,2023-09,Region 1,5.33,79939.34,2026-05-06T19:11:09Z,1.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-03-11,CT,270,2023-10,Region 1,4.58,67880.18000000001,2026-05-06T19:11:09Z,1.07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-03-18,CT,210,2023-11,Region 1,4.57,60068.08,2026-05-06T19:11:09Z,0.91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-03-25,CT,172,2023-12,Region 1,4.24,55548.240000000005,2026-05-06T19:11:09Z,0.83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-04-01,CT,170,2023-13,Region 1,3.54,43120.74,2026-05-06T19:11:09Z,0.87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-04-08,CT,161,2023-14,Region 1,3.18,37342.740000000005,2026-05-06T19:11:09Z,0.78,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-04-15,CT,133,2023-15,Region 1,2.94,31757.88,2026-05-06T19:11:09Z,0.61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-04-22,CT,136,2023-16,Region 1,2.98,26822.98,2026-05-06T19:11:09Z,0.51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-04-29,CT,120,2023-17,Region 1,2.94,24460.8,2026-05-06T19:11:09Z,0.51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-05-06,CT,98,2023-18,Region 1,3.27,18475.5,2026-05-06T19:11:09Z,0.47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-05-13,CT,87,2023-19,Region 1,3.31,16715.5,2026-05-06T19:11:09Z,0.47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-05-20,CT,87,2023-20,Region 1,4.18,18897.78,2026-05-06T19:11:09Z,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-05-27,CT,83,2023-21,Region 1,4.86,21709.620000000003,2026-05-06T19:11:09Z,0.58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-06-03,CT,95,2023-22,Region 1,3.73,14103.13,2026-05-06T19:11:09Z,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-06-10,CT,87,2023-23,Region 1,4.32,16182.720000000001,2026-05-06T19:11:09Z,0.41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-06-17,CT,83,2023-24,Region 1,3.24,11408.04,2026-05-06T19:11:09Z,0.43,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-06-24,CT,69,2023-25,Region 1,3.35,9986.35,2026-05-06T19:11:09Z,0.45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-07-01,CT,79,2023-26,Region 1,3.8,9792.6,2026-05-06T19:11:09Z,0.39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-07-08,CT,66,2023-27,Region 1,4.77,11400.3,2026-05-06T19:11:09Z,0.42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-07-15,CT,79,2023-28,Region 1,6,15690,2026-05-06T19:11:09Z,0.46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-07-22,CT,96,2023-29,Region 1,5.97,14208.599999999999,2026-05-06T19:11:09Z,0.52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-07-29,CT,101,2023-30,Region 1,8.05,20994.4,2026-05-06T19:11:09Z,0.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-08-05,CT,118,2023-31,Region 1,9.87,27211.589999999997,2026-05-06T19:11:09Z,1.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-08-12,CT,161,2023-32,Region 1,10.66,34996.78,2026-05-06T19:11:09Z,1.32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-08-19,CT,181,2023-33,Region 1,10.03,37883.31,2026-05-06T19:11:09Z,1.53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-08-26,CT,182,2023-34,Region 1,11.03,41704.43,2026-05-06T19:11:09Z,1.73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-09-02,CT,191,2023-35,Region 1,12.93,51500.19,2026-05-06T19:11:09Z,1.97,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-09-09,CT,197,2023-36,Region 1,13.36,62190.799999999996,2026-05-06T19:11:09Z,2.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-09-16,CT,209,2023-37,Region 1,12.07,57694.6,2026-05-06T19:11:09Z,2.27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-09-23,CT,285,2023-38,Region 1,10.41,54277.74,2026-05-06T19:11:09Z,2.39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-09-30,CT,260,2023-39,Region 1,10.39,56978.76,2026-05-06T19:11:09Z,2.23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-10-07,CT,229,2023-40,Region 1,11.33,60876.090000000004,2026-05-06T19:11:09Z,1.98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-10-14,CT,242,2023-41,Region 1,9.68,50181.119999999995,2026-05-06T19:11:09Z,1.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-10-21,CT,214,2023-42,Region 1,8.4,43990.8,2026-05-06T19:11:09Z,1.51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-10-28,CT,200,2023-43,Region 1,8.93,46114.52,2026-05-06T19:11:09Z,1.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-11-04,CT,178,2023-44,Region 1,7.6,41990,2026-05-06T19:11:09Z,1.49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-11-11,CT,199,2023-45,Region 1,8.77,51295.729999999996,2026-05-06T19:11:09Z,1.63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-11-18,CT,254,2023-46,Region 1,8.45,52398.45,2026-05-06T19:11:09Z,1.69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-11-25,CT,294,2023-47,Region 1,10.34,62588.02,2026-05-06T19:11:09Z,2.18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-12-02,CT,321,2023-48,Region 1,11.54,81587.79999999999,2026-05-06T19:11:09Z,2.45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-12-09,CT,324,2023-49,Region 1,11.42,84199.66,2026-05-06T19:11:09Z,2.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-12-16,CT,334,2023-50,Region 1,11.25,87693.75,2026-05-06T19:11:09Z,3.05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-12-23,CT,361,2023-51,Region 1,13.88,118507.44,2026-05-06T19:11:09Z,3.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-12-30,CT,464,2023-52,Region 1,15.14,137955.68,2026-05-06T19:11:09Z,4.89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2024-01-06,CT,405,2024-01,Region 1,16.33,141287.15999999997,2026-05-06T19:11:09Z,4.59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
